Date,Time,Open,Highest,Lowest,Adjust,Volume,Rate_high,Rate_low
2001.08.26,0:00,0.534,0.5356,0.5247,0.5294,16823,0.026565833,-0.01741573
2001.09.02,0:00,0.5284,0.5291,0.5157,0.5195,16876,0.016634051,-0.024034822
2001.09.09,0:00,0.5184,0.5242,0.511,0.515,16750,0.069574247,-0.014274691
2001.09.16,0:00,0.5167,0.5172,0.4815,0.4849,19121,0.007061267,-0.068124637
2001.09.23,0:00,0.4859,0.4984,0.4815,0.4913,18555,0.003677222,-0.009055361
2001.09.30,0:00,0.4926,0.5086,0.4895,0.5069,16930,0.021769804,-0.006293138
2001.10.07,0:00,0.5078,0.5089,0.4961,0.5058,18449,0.001980983,-0.023040567
2001.10.14,0:00,0.5115,0.5177,0.5048,0.5092,18542,0.017585931,-0.013098729
2001.10.21,0:00,0.5089,0.5115,0.5004,0.5024,14111,0.005604484,-0.016702692
2001.10.28,0:00,0.5014,0.5135,0.4996,0.5088,16755,0.006130117,-0.003589948
2001.11.04,0:00,0.5076,0.5181,0.5057,0.5149,15525,-0.000388274,-0.003743105
2001.11.11,0:00,0.5189,0.5254,0.5151,0.5222,17991,0.015558149,-0.007323184
2001.11.18,0:00,0.5232,0.5239,0.5142,0.518,16899,0.003875969,-0.017201835
2001.11.25,0:00,0.5177,0.5245,0.516,0.5218,15742,0.018345043,-0.003283755
2001.12.02,0:00,0.5207,0.5227,0.5124,0.5181,13865,0.009547935,-0.015940081
2001.12.09,0:00,0.5148,0.5217,0.5132,0.5178,11930,0.027992853,-0.003108003
2001.12.16,0:00,0.5193,0.5202,0.5037,0.5087,14879,0.006728676,-0.030040439
2001.12.23,0:00,0.5094,0.5124,0.5053,0.5106,7315,0.00511811,-0.008048685
2001.12.30,0:00,0.5113,0.5219,0.508,0.521,10368,0.008126935,-0.006454137
2002.01.06,0:00,0.5204,0.5278,0.5168,0.52,15422,0.016816582,-0.006917756
2002.01.13,0:00,0.5185,0.5204,0.5114,0.5143,2658,0.000973141,-0.013693346
2002.01.20,0:00,0.5147,0.5224,0.5138,0.5167,10236,0.023573693,-0.001748591
2002.01.27,0:00,0.5166,0.5182,0.5048,0.5094,12528,0.008513166,-0.022841657
2002.02.03,0:00,0.5091,0.5131,0.5051,0.5113,9787,0.009277537,-0.007857003
2002.02.10,0:00,0.511,0.5193,0.5066,0.5171,9653,0.011739386,-0.008610568
2002.02.17,0:00,0.5172,0.52,0.5111,0.5127,10444,0.00332681,-0.011794277
2002.02.24,0:00,0.5134,0.5208,0.511,0.5194,13466,0.002509168,-0.004674718
2002.03.03,0:00,0.5208,0.5272,0.5181,0.5231,12784,0.00984556,-0.005184332
2002.03.10,0:00,0.5218,0.5266,0.518,0.5259,9770,0.009211284,-0.007282484
2002.03.17,0:00,0.5259,0.5341,0.5211,0.5307,13117,0.008551881,-0.00912721
2002.03.24,0:00,0.5306,0.5362,0.5262,0.5333,12010,0.009655434,-0.008292499
2002.03.31,0:00,0.5332,0.5366,0.5282,0.5306,12442,0.010089473,-0.009377344
2002.04.07,0:00,0.5291,0.5373,0.5253,0.5343,12435,0.008684161,-0.007182007
2002.04.14,0:00,0.5338,0.5419,0.5297,0.5404,28051,0.006706408,-0.007680779
2002.04.21,0:00,0.5397,0.5463,0.5368,0.5437,29245,0.018737118,-0.005373356
2002.04.28,0:00,0.5438,0.5455,0.5337,0.5394,34476,0.003534884,-0.018573005
2002.05.05,0:00,0.5408,0.5459,0.5375,0.545,27207,0.003313697,-0.006102071
2002.05.12,0:00,0.5439,0.5538,0.5432,0.5526,34556,0.004179538,-0.001287001
2002.05.19,0:00,0.5526,0.5618,0.5503,0.5565,39676,0.002702703,-0.004162143
2002.05.26,0:00,0.5558,0.5704,0.555,0.5674,26953,0.001942433,-0.001439367
2002.06.02,0:00,0.5675,0.5783,0.5663,0.5734,27090,0.029073941,-0.002114537
2002.06.09,0:00,0.5713,0.5728,0.5572,0.5604,47282,0.009547829,-0.024680553
2002.06.16,0:00,0.5608,0.5755,0.5551,0.5749,46202,0.030286738,-0.010164051
2002.06.23,0:00,0.5743,0.5804,0.558,0.5636,61990,0.018247516,-0.028382379
2002.06.30,0:00,0.563,0.565,0.5535,0.5575,47670,0.004866619,-0.01687389
2002.07.07,0:00,0.5571,0.5717,0.5548,0.5588,51011,0.017294739,-0.004128523
2002.07.14,0:00,0.5597,0.5652,0.5493,0.5565,49000,0.041549691,-0.018581383
2002.07.21,0:00,0.557,0.5574,0.5343,0.5363,59518,0.002429907,-0.040754039
2002.07.28,0:00,0.536,0.5487,0.535,0.5393,51872,0.031560826,-0.001865672
2002.08.04,0:00,0.5388,0.5401,0.5228,0.5359,64211,0.004310345,-0.02969562
2002.08.11,0:00,0.5356,0.5475,0.5336,0.5462,48794,0.014298979,-0.00373413
2002.08.18,0:00,0.5457,0.5475,0.5385,0.5432,44991,0.002029146,-0.013194063
2002.08.25,0:00,0.5437,0.5551,0.5421,0.5508,14978,0.021323938,-0.002942799
2002.09.01,0:00,0.5501,0.5531,0.5393,0.5474,49257,0.004772394,-0.019632794
2002.09.08,0:00,0.5476,0.5542,0.5448,0.5502,51748,0.012700166,-0.005113221
2002.09.15,0:00,0.5499,0.5528,0.5433,0.5462,53576,0.009238729,-0.012002182
2002.09.22,0:00,0.5458,0.5487,0.5412,0.5438,53436,0.00722356,-0.008427996
2002.09.29,0:00,0.5435,0.5482,0.5399,0.5464,16746,0.001466276,-0.006623735
2002.10.06,0:00,0.5464,0.5512,0.5456,0.5496,18030,0.008810573,-0.001464129
2002.10.13,0:00,0.5477,0.5534,0.5448,0.5502,17790,0.002003278,-0.005294869
2002.10.20,0:00,0.5502,0.5571,0.5491,0.5557,18941,0.008346942,-0.001999273
2002.10.27,0:00,0.5559,0.56,0.5511,0.5594,16303,0.000178795,-0.008634647
2002.11.03,0:00,0.5597,0.5681,0.5593,0.5646,17785,0.012009321,-0.000714669
2002.11.10,0:00,0.5637,0.5663,0.5579,0.5637,17231,0.013120058,-0.010289161
2002.11.17,0:00,0.5636,0.5653,0.5564,0.5637,20222,0.016774892,-0.012775018
2002.11.24,0:00,0.5646,0.5651,0.5544,0.5608,16424,0.008451717,-0.018065887
2002.12.01,0:00,0.5608,0.5628,0.5561,0.5611,17835,0.005015225,-0.008380884
2002.12.08,0:00,0.5631,0.5688,0.5583,0.5651,19037,0.009648026,-0.008524241
2002.12.15,0:00,0.565,0.5696,0.5597,0.5626,18185,0.004463489,-0.009380531
2002.12.22,0:00,0.5638,0.5652,0.5601,0.5612,11883,0.002859185,-0.006562611
2002.12.29,0:00,0.5619,0.5682,0.5596,0.5677,13166,0.001411184,-0.004093255
2003.01.05,0:00,0.5672,0.5845,0.5669,0.5833,20562,0.004650362,-0.000528914
2003.01.12,0:00,0.5827,0.5933,0.5806,0.592,18957,0.013004791,-0.003603913
2003.01.19,0:00,0.5911,0.5939,0.5844,0.5921,12265,0.011445166,-0.0113348
2003.01.26,0:00,0.5915,0.5947,0.5854,0.5872,12360,0.008241758,-0.010312764
2003.02.02,0:00,0.586,0.5938,0.5824,0.5899,11480,0.005625639,-0.006143345
2003.02.09,0:00,0.5903,0.5975,0.5866,0.5922,16876,0.006800408,-0.006267999
2003.02.16,0:00,0.5912,0.6,0.5882,0.5976,17191,0.003189525,-0.005074425
2003.02.23,0:00,0.5975,0.6094,0.5957,0.6089,18702,0.0051172,-0.003012552
2003.03.02,0:00,0.6079,0.6185,0.6058,0.6133,21296,0.040902919,-0.003454516
2003.03.09,0:00,0.6128,0.6171,0.5892,0.5978,23778,0.016839599,-0.038511749
2003.03.16,0:00,0.5981,0.6029,0.5879,0.5911,21762,-0.00152027,-0.017054004
2003.03.23,0:00,0.5927,0.6022,0.592,0.6002,18813,0.008231144,-0.001181036
2003.03.30,0:00,0.6,0.6067,0.5953,0.6009,20433,0.014006075,-0.007833333
2003.04.06,0:00,0.5997,0.6082,0.5926,0.6057,19644,0.007317479,-0.011839253
2003.04.13,0:00,0.6049,0.6172,0.6013,0.6146,16094,0.003428571,-0.005951397
2003.04.20,0:00,0.6145,0.6234,0.6125,0.6166,18488,0.003254149,-0.003254679
2003.04.27,0:00,0.616,0.6346,0.6146,0.6318,19278,0.004132231,-0.002272727
2003.05.04,0:00,0.6301,0.6475,0.6292,0.6467,20251,0.014908977,-0.001428345
2003.05.11,0:00,0.6463,0.6539,0.6372,0.6533,20175,0.001686599,-0.014080149
2003.05.18,0:00,0.6583,0.6619,0.6522,0.6603,21071,0.027224642,-0.009266292
2003.05.25,0:00,0.6596,0.6628,0.6428,0.6527,23786,0.007253086,-0.025469982
2003.06.01,0:00,0.6502,0.6712,0.648,0.6584,25299,0.006727829,-0.003383574
2003.06.08,0:00,0.6591,0.6691,0.654,0.6686,20820,0.005867309,-0.007737824
2003.06.15,0:00,0.6684,0.6741,0.6647,0.6685,22364,0.011346445,-0.005535607
2003.06.22,0:00,0.6677,0.6733,0.661,0.6679,22473,0.003908011,-0.010034447
2003.06.29,0:00,0.6662,0.6842,0.6653,0.6786,20386,0.046253469,-0.001350946
2003.07.06,0:00,0.6791,0.685,0.6486,0.6598,32524,0.024534161,-0.044912384
2003.07.13,0:00,0.6572,0.6618,0.644,0.6482,27619,0.003716321,-0.02008521
2003.07.20,0:00,0.647,0.6669,0.6458,0.6634,26559,0.029325058,-0.001854714
2003.07.27,0:00,0.6624,0.6681,0.6445,0.6516,27869,0.016695272,-0.027022947
2003.08.03,0:00,0.6524,0.6542,0.6409,0.6524,27767,0.003229279,-0.017627223
2003.08.10,0:00,0.6529,0.6616,0.6503,0.6603,42376,0.020556414,-0.003982233
2003.08.17,0:00,0.6606,0.6626,0.647,0.6525,47633,0.027073823,-0.020587345
2003.08.24,0:00,0.6513,0.6539,0.6353,0.6472,42787,0.020981227,-0.024566252
2003.08.31,0:00,0.6471,0.6488,0.6339,0.6488,14284,0.006203474,-0.020398702
2003.09.07,0:00,0.649,0.665,0.6448,0.6634,11878,0.007288187,-0.006471495
2003.09.14,0:00,0.6637,0.6739,0.6586,0.6727,12954,-0.001039501,-0.007684195
2003.09.21,0:00,0.6776,0.6839,0.6734,0.6738,15398,0.008531657,-0.006198347
2003.09.28,0:00,0.6758,0.6882,0.6681,0.6791,19701,0.004734428,-0.011393904
2003.10.05,0:00,0.6788,0.696,0.6759,0.6916,18472,0.013481829,-0.004272245
2003.10.12,0:00,0.6927,0.6945,0.6824,0.6926,20056,0.005079089,-0.014869352
2003.10.19,0:00,0.6939,0.7077,0.6891,0.6992,17096,0.000143041,-0.006917423
2003.10.26,0:00,0.6994,0.711,0.6991,0.7084,18032,0.0204552,-0.000428939
2003.11.02,0:00,0.7075,0.7127,0.6942,0.7097,22243,0.000281889,-0.018798587
2003.11.09,0:00,0.7104,0.7227,0.7095,0.7208,16201,0.016213168,-0.001266892
2003.11.16,0:00,0.7205,0.7269,0.7093,0.7238,18057,0.011741683,-0.015544761
2003.11.23,0:00,0.7227,0.726,0.7154,0.7244,12323,0.001797815,-0.01010101
2003.11.30,0:00,0.7243,0.7387,0.7231,0.7368,15265,0.00504706,-0.001656772
2003.12.07,0:00,0.7365,0.7438,0.7331,0.7419,16065,0.010074881,-0.004616429
2003.12.14,0:00,0.7369,0.7458,0.7345,0.736,17280,0.00670223,-0.003256887
2003.12.21,0:00,0.7365,0.7448,0.7311,0.7409,11681,0.000405077,-0.007331976
2003.12.28,0:00,0.7414,0.7594,0.7406,0.7581,10104,-0.001054157,-0.00107904
2004.01.04,0:00,0.7594,0.7786,0.7589,0.7768,19565,0.020762155,-0.000658415
2004.01.11,0:00,0.7773,0.7816,0.761,0.7637,22156,0.014344534,-0.020970024
2004.01.18,0:00,0.7632,0.7799,0.7529,0.7712,24044,0.02254044,-0.013495807
2004.01.25,0:00,0.7715,0.7816,0.7542,0.7642,39406,0.01124785,-0.02242385
2004.02.01,0:00,0.7643,0.7714,0.7557,0.771,29881,0.00771141,-0.011252126
2004.02.08,0:00,0.7663,0.795,0.7651,0.7898,23975,0.033634341,-0.001565966
2004.02.15,0:00,0.7895,0.8008,0.7641,0.7711,26841,0.007842112,-0.032172261
2004.02.22,0:00,0.7701,0.782,0.7651,0.7737,27082,0.04539927,-0.006492663
2004.02.29,0:00,0.7728,0.7776,0.7401,0.7594,26632,0.047159404,-0.042313665
2004.03.07,0:00,0.7585,0.7661,0.7252,0.7335,29941,0.006310879,-0.043902439
2004.03.14,0:00,0.7306,0.7552,0.7289,0.7491,23449,0.01641791,-0.002326855
2004.03.21,0:00,0.7478,0.7561,0.737,0.747,23025,0.004977802,-0.014442364
2004.03.28,0:00,0.7458,0.7694,0.7433,0.7571,19870,0.008122503,-0.003352105
2004.04.04,0:00,0.756,0.7697,0.751,0.7634,17466,0.046326754,-0.006613757
2004.04.11,0:00,0.7627,0.7692,0.7296,0.744,21749,0.028761062,-0.043398453
2004.04.18,0:00,0.7458,0.7516,0.7232,0.7339,22602,0.030468969,-0.03030303
2004.04.25,0:00,0.7298,0.7371,0.7122,0.7208,21680,0.027366021,-0.024116196
2004.05.02,0:00,0.7228,0.7345,0.7016,0.7035,20562,0.030316344,-0.029330382
2004.05.09,0:00,0.7021,0.7047,0.6828,0.6915,26194,0.017809832,-0.027488962
2004.05.16,0:00,0.692,0.7038,0.6794,0.6979,22698,0.005040323,-0.018208092
2004.05.23,0:00,0.6992,0.7205,0.6944,0.7146,22080,0.043973703,-0.006864989
2004.05.30,0:00,0.7145,0.7178,0.6845,0.6959,24980,0.014283632,-0.041987404
2004.06.06,0:00,0.6985,0.708,0.6861,0.6916,18461,0.021113244,-0.017752326
2004.06.13,0:00,0.692,0.6996,0.6773,0.6889,24859,0.006722198,-0.021242775
2004.06.20,0:00,0.6907,0.703,0.6843,0.7006,21496,0.018906341,-0.009265962
2004.06.27,0:00,0.6997,0.7142,0.6876,0.7133,34012,0.00267079,-0.017293126
2004.07.04,0:00,0.7127,0.7246,0.7114,0.7221,32072,0.003753128,-0.001824049
2004.07.11,0:00,0.7229,0.7328,0.7194,0.7325,29698,0.035628446,-0.00484161
2004.07.18,0:00,0.732,0.7351,0.7073,0.7096,35999,0.024249423,-0.033743169
2004.07.25,0:00,0.7088,0.7145,0.6928,0.7027,39689,0.005437115,-0.022573363
2004.08.01,0:00,0.7037,0.7162,0.6989,0.7138,28632,0.011477965,-0.006821089
2004.08.08,0:00,0.7138,0.7189,0.7057,0.7169,24859,0.005751964,-0.011347716
2004.08.15,0:00,0.7169,0.7266,0.7128,0.7238,27904,0.033852307,-0.005719068
2004.08.22,0:00,0.7232,0.7238,0.7001,0.7027,29948,0.020328154,-0.031941372
2004.08.29,0:00,0.7018,0.7079,0.6887,0.6914,21342,0.009048453,-0.018666287
2004.09.05,0:00,0.6916,0.6997,0.6852,0.6955,22044,0.003317946,-0.009253904
2004.09.12,0:00,0.6966,0.705,0.6932,0.6981,22363,0.001147282,-0.00488085
2004.09.19,0:00,0.6983,0.7172,0.6973,0.7146,22106,0.006478873,-0.001432049
2004.09.26,0:00,0.7139,0.729,0.71,0.7259,24898,0.010439866,-0.00546295
2004.10.03,0:00,0.7239,0.737,0.7184,0.7349,21312,0.018854845,-0.007597734
2004.10.10,0:00,0.7378,0.7385,0.7213,0.7313,19960,0.012740618,-0.022363784
2004.10.17,0:00,0.7309,0.7409,0.7221,0.74,19786,0.004479435,-0.012039951
2004.10.24,0:00,0.7423,0.7512,0.7367,0.7485,24036,0.007131324,-0.00754412
2004.10.31,0:00,0.7495,0.7637,0.7432,0.7629,23129,0.010463576,-0.008405604
2004.11.07,0:00,0.7635,0.7705,0.755,0.7692,24257,0.000910865,-0.01113294
2004.11.14,0:00,0.7691,0.7866,0.7685,0.7838,26988,0.008621799,-0.000780133
2004.11.21,0:00,0.7852,0.795,0.7771,0.7907,26050,0.02768391,-0.010315843
2004.11.28,0:00,0.7902,0.7905,0.7694,0.7818,42589,0.050665233,-0.02632245
2004.12.05,0:00,0.7803,0.7827,0.7441,0.7513,41078,0.003606733,-0.046392413
2004.12.12,0:00,0.7489,0.7672,0.7486,0.7623,37753,0.001445087,-0.000400588
2004.12.19,0:00,0.765,0.7715,0.7612,0.769,24161,0.001171722,-0.00496732
2004.12.26,0:00,0.7692,0.7848,0.7681,0.783,20479,0.038599284,-0.001430057
2005.01.02,0:00,0.7824,0.784,0.7539,0.7574,33060,0.003444621,-0.03642638
2005.01.09,0:00,0.7575,0.7698,0.7548,0.7589,28660,0.011327292,-0.003564356
2005.01.16,0:00,0.7585,0.7716,0.7504,0.7694,26058,0.008784581,-0.010678972
2005.01.23,0:00,0.7702,0.7806,0.7627,0.7749,22869,0.01029987,-0.00973773
2005.01.30,0:00,0.7738,0.7792,0.767,0.7704,22769,0.012485215,-0.0087878
2005.02.06,0:00,0.7675,0.7866,0.7609,0.7862,24313,0.009890816,-0.008599349
2005.02.13,0:00,0.786,0.79,0.7785,0.7885,21517,0.01012042,-0.009541985
2005.02.20,0:00,0.7894,0.796,0.7806,0.7866,22618,0.012355212,-0.011147707
2005.02.27,0:00,0.7867,0.7948,0.777,0.7908,27183,0.004956157,-0.012329986
2005.03.06,0:00,0.7897,0.7992,0.7869,0.7931,38182,0.009033079,-0.00354565
2005.03.13,0:00,0.793,0.7959,0.786,0.795,21553,0.033004158,-0.008827238
2005.03.20,0:00,0.7937,0.7944,0.7696,0.7715,20542,0.006129369,-0.030364117
2005.03.27,0:00,0.7722,0.7779,0.7668,0.7711,32685,0.011278689,-0.006993007
2005.04.03,0:00,0.7688,0.7739,0.7625,0.7718,30707,0.008888889,-0.008194589
2005.04.10,0:00,0.7717,0.7806,0.765,0.768,25186,0.006025675,-0.00868213
2005.04.17,0:00,0.7687,0.7835,0.7634,0.7813,25700,0.009301124,-0.006894757
2005.04.24,0:00,0.7817,0.7844,0.7741,0.7813,19034,0.012046632,-0.0097224
2005.05.01,0:00,0.7803,0.783,0.772,0.7754,18208,0.02012893,-0.010636935
2005.05.08,0:00,0.7736,0.7795,0.7601,0.7614,21442,0.01128968,-0.017450879
2005.05.15,0:00,0.7616,0.7622,0.7529,0.7561,19034,0.00212061,-0.011423319
2005.05.22,0:00,0.7548,0.7651,0.7545,0.7632,17328,0.021276596,-0.000397456
2005.05.29,0:00,0.7618,0.7636,0.7473,0.7565,20621,0.001854059,-0.019033867
2005.06.05,0:00,0.7556,0.7708,0.7551,0.7613,19339,0.003162472,-0.000661726
2005.06.12,0:00,0.7622,0.7785,0.7589,0.778,21578,0.015003262,-0.004329572
2005.06.19,0:00,0.7756,0.7813,0.7665,0.7695,19779,0.026684456,-0.011732852
2005.06.26,0:00,0.7697,0.7705,0.7495,0.7519,21420,0.020909708,-0.026243991
2005.07.03,0:00,0.7509,0.7522,0.7365,0.7419,22870,0.000134807,-0.019176988
2005.07.10,0:00,0.7422,0.7578,0.7418,0.7492,19269,0.002542486,-0.000538938
2005.07.17,0:00,0.7485,0.769,0.7473,0.7634,20448,0.014080765,-0.001603206
2005.07.24,0:00,0.7622,0.765,0.7528,0.7566,19127,0.002251954,-0.012332721
2005.07.31,0:00,0.7559,0.7743,0.7549,0.7682,19501,0.012921941,-0.001322926
2005.08.07,0:00,0.768,0.7753,0.7584,0.7717,18699,0.029619746,-0.0125
2005.08.14,0:00,0.773,0.7742,0.7495,0.7512,17508,0.000399521,-0.030401035
2005.08.21,0:00,0.7514,0.7612,0.7509,0.7558,15219,0.013680258,-0.000665425
2005.08.28,0:00,0.7549,0.7664,0.7456,0.7649,18351,0.001964894,-0.012319513
2005.09.04,0:00,0.7638,0.7755,0.7634,0.775,15630,0.014397906,-0.000523697
2005.09.11,0:00,0.7746,0.7761,0.764,0.7675,18153,0.014138478,-0.013684482
2005.09.18,0:00,0.7658,0.7729,0.7568,0.7569,18844,0.005312791,-0.011752416
2005.09.25,0:00,0.7568,0.7641,0.7529,0.7619,17405,0.00900543,-0.005153277
2005.10.02,0:00,0.7624,0.7644,0.7551,0.7567,17507,0.014343164,-0.009575026
2005.10.09,0:00,0.7564,0.7605,0.746,0.7521,16360,0.011294877,-0.013749339
2005.10.16,0:00,0.754,0.7547,0.7437,0.7488,17333,0.002812374,-0.013660477
2005.10.23,0:00,0.7486,0.7599,0.7467,0.749,16069,0.02476399,-0.002538071
2005.10.30,0:00,0.7488,0.7519,0.7309,0.733,17185,0.006315211,-0.023904915
2005.11.06,0:00,0.7318,0.7378,0.7284,0.7326,16335,0.008951935,-0.004646078
2005.11.13,0:00,0.7321,0.7352,0.7261,0.7329,60998,0.001366307,-0.008195602
2005.11.20,0:00,0.733,0.7404,0.7319,0.7356,44001,0.00464354,-0.001500682
2005.11.27,0:00,0.7337,0.749,0.7322,0.7479,47642,0.004971782,-0.002044432
2005.12.04,0:00,0.7464,0.7542,0.7442,0.7503,39596,0.011458614,-0.002947481
2005.12.11,0:00,0.7487,0.7579,0.7418,0.7435,39339,0.022977435,-0.009215974
2005.12.18,0:00,0.7443,0.7469,0.7268,0.7288,34331,0.007882727,-0.023512025
2005.12.25,0:00,0.7286,0.7344,0.7231,0.7326,31702,0.001503759,-0.007548724
2006.01.01,0:00,0.7329,0.7552,0.7315,0.7539,28859,0.007887701,-0.00191022
2006.01.08,0:00,0.7541,0.7567,0.748,0.755,34092,0.014375924,-0.008089113
2006.01.15,0:00,0.7534,0.7577,0.7443,0.7478,33639,0.000535189,-0.012078577
2006.01.22,0:00,0.7474,0.7559,0.7474,0.7492,33994,0.002274247,0
2006.01.29,0:00,0.7501,0.7588,0.7475,0.7487,21324,0.016426826,-0.003466205
2006.02.05,0:00,0.7488,0.7492,0.7366,0.7375,27579,0.003811079,-0.016292735
2006.02.12,0:00,0.7366,0.7443,0.7347,0.7393,27640,0.006809206,-0.002579419
2006.02.19,0:00,0.7391,0.7422,0.7343,0.7393,26184,0.004347235,-0.006494385
2006.02.26,0:00,0.7395,0.7486,0.7361,0.745,27748,0.020128714,-0.004597701
2006.03.05,0:00,0.7441,0.7482,0.7303,0.7318,29383,0.007295251,-0.018545894
2006.03.12,0:00,0.7308,0.741,0.7265,0.7272,32186,0.030028329,-0.005883963
2006.03.19,0:00,0.7275,0.7276,0.706,0.7085,31362,0.009978617,-0.029553265
2006.03.26,0:00,0.7077,0.7173,0.7015,0.7162,27107,0.006605762,-0.008760774
2006.04.02,0:00,0.7154,0.7342,0.7115,0.7261,26929,0.003316291,-0.005451496
2006.04.09,0:00,0.726,0.7343,0.7237,0.7277,24520,0.000962861,-0.003168044
2006.04.16,0:00,0.7278,0.7483,0.727,0.744,24662,0.00283057,-0.001099203
2006.04.23,0:00,0.7468,0.7605,0.7419,0.7593,29305,0.005429025,-0.006561328
2006.04.30,0:00,0.7588,0.7742,0.7552,0.772,26069,0.011530398,-0.004744333
2006.05.07,0:00,0.7727,0.7791,0.7632,0.7728,45055,0.026976744,-0.012294552
2006.05.14,0:00,0.7741,0.7747,0.7525,0.7581,43834,0.015403161,-0.027903372
2006.05.21,0:00,0.7559,0.762,0.7466,0.7573,43106,0.017876344,-0.012303215
2006.05.28,0:00,0.762,0.765,0.744,0.752,36536,0.01745366,-0.023622047
2006.06.04,0:00,0.7508,0.7543,0.7391,0.7482,43644,0.018929593,-0.015583378
2006.06.11,0:00,0.7484,0.7496,0.7343,0.7383,41155,0.010815991,-0.018840192
2006.06.18,0:00,0.7376,0.742,0.7304,0.7316,42620,0.006604293,-0.009761388
2006.06.25,0:00,0.7311,0.7451,0.7268,0.7421,41439,0.002973375,-0.005881548
2006.07.02,0:00,0.7429,0.7528,0.7399,0.7512,37019,0.00710551,-0.004038229
2006.07.09,0:00,0.7513,0.7565,0.7459,0.753,43889,0.017017828,-0.007187542
2006.07.16,0:00,0.7531,0.7542,0.7404,0.7521,41380,0.002666311,-0.01686363
2006.07.23,0:00,0.7523,0.7673,0.7501,0.7673,35048,0.011735232,-0.002924365
2006.07.30,0:00,0.7668,0.768,0.7584,0.7655,46063,0.012164485,-0.010954617
2006.08.06,0:00,0.7665,0.7712,0.7563,0.7661,43788,0.013091775,-0.013307241
2006.08.13,0:00,0.7658,0.7699,0.7562,0.7592,41544,0.005696119,-0.01253591
2006.08.20,0:00,0.7594,0.7668,0.7549,0.7571,39316,0.001190161,-0.005925731
2006.08.27,0:00,0.7573,0.767,0.7562,0.7669,37647,0.018594767,-0.001452529
2006.09.03,0:00,0.7668,0.772,0.7529,0.7539,41916,0.00748363,-0.018127282
2006.09.10,0:00,0.7531,0.7569,0.7483,0.7529,39678,0.004938601,-0.006373656
2006.09.17,0:00,0.7519,0.7578,0.7492,0.7498,40786,0.008609093,-0.003590903
2006.09.24,0:00,0.7508,0.7555,0.7434,0.7457,40052,0.005799838,-0.009856153
2006.10.01,0:00,0.7451,0.7494,0.7414,0.7426,30016,0.001483479,-0.004965776
2006.10.08,0:00,0.7429,0.753,0.7415,0.7509,24637,0.002269087,-0.001884507
2006.10.15,0:00,0.7507,0.7603,0.7492,0.7586,24339,0.003704684,-0.001998135
2006.10.22,0:00,0.7585,0.7695,0.7558,0.768,24501,0.00117325,-0.003559657
2006.10.29,0:00,0.7682,0.7766,0.7671,0.7699,27501,0.007195186,-0.001431919
2006.11.05,0:00,0.7695,0.7761,0.7644,0.7668,23068,0.007224484,-0.00662768
2006.11.12,0:00,0.7667,0.7694,0.7613,0.7687,26331,-0.000130073,-0.007043172
2006.11.19,0:00,0.7689,0.7789,0.7688,0.7786,22986,0.003221234,-0.000130056
2006.11.26,0:00,0.7806,0.7926,0.7761,0.7881,22042,0.005871091,-0.005764796
2006.12.03,0:00,0.7904,0.7929,0.7835,0.7854,21948,0.010810811,-0.008729757
2006.12.10,0:00,0.7848,0.7901,0.777,0.7814,23582,0.00437018,-0.009938838
2006.12.17,0:00,0.7801,0.7878,0.778,0.7846,20205,0.005124263,-0.002691963
